ts,eventId,Message,Location
2024-10-21T16:36:30.2937774Z,1,Data Entry 1112,"{""position"":{""x"":-0.200343549,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.2197166,""y"":-0.7568937,""z"":0.118668534,""w"":0.603949},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.2971545Z,1,Data Entry 1113,"{""position"":{""x"":-0.203757152,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.218816772,""y"":-0.757069647,""z"":0.117541008,""w"":0.604275644},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3012686Z,1,Data Entry 1114,"{""position"":{""x"":-0.207389757,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.217858687,""y"":-0.757254958,""z"":0.1163409,""w"":0.6046217},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3115348Z,1,Data Entry 1115,"{""position"":{""x"":-0.211245552,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.216841176,""y"":-0.7574496,""z"":0.115066744,""w"":0.604987264},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3155158Z,1,Data Entry 1116,"{""position"":{""x"":-0.221311852,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.21418187,""y"":-0.757947743,""z"":0.111738764,""w"":0.6059339},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3185360Z,1,Data Entry 1117,"{""position"":{""x"":-0.225338355,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.213116974,""y"":-0.7581429,""z"":0.11040695,""w"":0.606309235},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3213733Z,1,Data Entry 1118,"{""position"":{""x"":-0.228481457,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.212285236,""y"":-0.758293569,""z"":0.109367087,""w"":0.60660094},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3255062Z,1,Data Entry 1119,"{""position"":{""x"":-0.231579453,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.211465046,""y"":-0.7584407,""z"":0.10834194,""w"":0.606887341},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3291901Z,1,Data Entry 1120,"{""position"":{""x"":-0.235538349,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.210416391,""y"":-0.758626759,""z"":0.107031651,""w"":0.6072517},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3326469Z,1,Data Entry 1121,"{""position"":{""x"":-0.238894641,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.209526911,""y"":-0.7587827,""z"":0.1059206,""w"":0.607559264},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3357853Z,1,Data Entry 1122,"{""position"":{""x"":-0.242641136,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.208533436,""y"":-0.7589548,""z"":0.104680061,""w"":0.6079009},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3391250Z,1,Data Entry 1123,"{""position"":{""x"":-0.245932236,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.207660273,""y"":-0.7591043,""z"":0.103590071,""w"":0.6081997},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3429264Z,1,Data Entry 1124,"{""position"":{""x"":-0.249179631,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.2067983,""y"":-0.7592504,""z"":0.102514364,""w"":0.6084933},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3464748Z,1,Data Entry 1125,"{""position"":{""x"":-0.253204525,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.205729365,""y"":-0.7594293,""z"":0.101180844,""w"":0.608855546},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3500569Z,1,Data Entry 1126,"{""position"":{""x"":-0.256378531,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.20488596,""y"":-0.759568632,""z"":0.100128993,""w"":0.60914},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3530108Z,1,Data Entry 1127,"{""position"":{""x"":-0.259538323,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.2040459,""y"":-0.7597059,""z"":0.0990816355,""w"":0.609421849},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3571596Z,1,Data Entry 1128,"{""position"":{""x"":-0.2631407,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.203087777,""y"":-0.759860754,""z"":0.09788741,""w"":0.609741867},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3608655Z,1,Data Entry 1129,"{""position"":{""x"":-0.266934723,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.202078119,""y"":-0.760021746,""z"":0.09662939,""w"":0.610077143},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3645726Z,1,Data Entry 1130,"{""position"":{""x"":-0.271111429,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.200965956,""y"":-0.7601966,""z"":0.09524414,""w"":0.610444367},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3684920Z,1,Data Entry 1131,"{""position"":{""x"":-0.274680734,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.200015008,""y"":-0.760344,""z"":0.0940601,""w"":0.610756636},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3721213Z,1,Data Entry 1132,"{""position"":{""x"":-0.278161824,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.199087113,""y"":-0.760486066,""z"":0.09290511,""w"":0.611059666},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3765129Z,1,Data Entry 1133,"{""position"":{""x"":-0.28211543,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.198032692,""y"":-0.7606452,""z"":0.09159308,""w"":0.6114022},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3795341Z,1,Data Entry 1134,"{""position"":{""x"":-0.286313832,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.196912318,""y"":-0.760811746,""z"":0.0901995,""w"":0.6117639},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3832984Z,1,Data Entry 1135,"{""position"":{""x"":-0.289790422,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1959841,""y"":-0.7609477,""z"":0.08904529,""w"":0.6120619},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3880315Z,1,Data Entry 1136,"{""position"":{""x"":-0.293427229,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.195012569,""y"":-0.761088,""z"":0.08783765,""w"":0.6123721},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3914903Z,1,Data Entry 1137,"{""position"":{""x"":-0.297202915,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.194003448,""y"":-0.7612318,""z"":0.08658368,""w"":0.6126926},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3950658Z,1,Data Entry 1138,"{""position"":{""x"":-0.3015896,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.192830339,""y"":-0.76139605,""z"":0.0851264447,""w"":0.6130628},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.3986277Z,1,Data Entry 1139,"{""position"":{""x"":-0.3050579,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.191902384,""y"":-0.761524,""z"":0.08397414,""w"":0.6133539},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4015903Z,1,Data Entry 1140,"{""position"":{""x"":-0.308458924,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.190991968,""y"":-0.7616479,""z"":0.08284396,""w"":0.613638},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4064420Z,1,Data Entry 1141,"{""position"":{""x"":-0.311786026,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.190100938,""y"":-0.7617672,""z"":0.0817382,""w"":0.6139146},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4109779Z,1,Data Entry 1142,"{""position"":{""x"":-0.316261232,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.188901812,""y"":-0.7619254,""z"":0.0802505538,""w"":0.6142847},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4143476Z,1,Data Entry 1143,"{""position"":{""x"":-0.320554435,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.187750742,""y"":-0.7620744,""z"":0.07882312,""w"":0.6146375},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4181930Z,1,Data Entry 1144,"{""position"":{""x"":-0.324400127,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.186719134,""y"":-0.7622056,""z"":0.0775442645,""w"":0.61495167},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4212935Z,1,Data Entry 1145,"{""position"":{""x"":-0.328225434,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.185692459,""y"":-0.762334,""z"":0.0762719661,""w"":0.615262449},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4257607Z,1,Data Entry 1146,"{""position"":{""x"":-0.331599534,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.184786469,""y"":-0.7624454,""z"":0.07514959,""w"":0.6155352},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4300795Z,1,Data Entry 1147,"{""position"":{""x"":-0.336033046,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.183595389,""y"":-0.762589335,""z"":0.07367449,""w"":0.6158915},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4340508Z,1,Data Entry 1148,"{""position"":{""x"":-0.339711756,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.182606578,""y"":-0.762706637,""z"":0.07245034,""w"":0.6161854},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4379539Z,1,Data Entry 1149,"{""position"":{""x"":-0.344254762,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.181384772,""y"":-0.762848735,""z"":0.07093832,""w"":0.6165462},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4417426Z,1,Data Entry 1150,"{""position"":{""x"":-0.347909957,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.180401266,""y"":-0.7629609,""z"":0.06972162,""w"":0.6168347},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4455383Z,1,Data Entry 1151,"{""position"":{""x"":-0.35155195,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.179420814,""y"":-0.763070643,""z"":0.06850909,""w"":0.617120564},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4502993Z,1,Data Entry 1152,"{""position"":{""x"":-0.355783939,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.17828095,""y"":-0.763195932,""z"":0.0670999,""w"":0.6174509},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4542910Z,1,Data Entry 1153,"{""position"":{""x"":-0.359993845,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1771464,""y"":-0.7633179,""z"":0.06569783,""w"":0.6177773},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4661362Z,1,Data Entry 1154,"{""position"":{""x"":-0.36443603,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.175948665,""y"":-0.763443768,""z"":0.0642181858,""w"":0.6181195},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4704559Z,1,Data Entry 1155,"{""position"":{""x"":-0.376154125,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.172785953,""y"":-0.7637621,""z"":0.0603139028,""w"":0.619011045},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4751071Z,1,Data Entry 1156,"{""position"":{""x"":-0.380262315,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.171676069,""y"":-0.763869047,""z"":0.0589447021,""w"":0.6193198},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4792992Z,1,Data Entry 1157,"{""position"":{""x"":-0.3849005,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.17042233,""y"":-0.763986766,""z"":0.05739864,""w"":0.619666},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4837181Z,1,Data Entry 1158,"{""position"":{""x"":-0.389153,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.169272259,""y"":-0.7640919,""z"":0.0559809655,""w"":0.6199811},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4883300Z,1,Data Entry 1159,"{""position"":{""x"":-0.3935854,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.168072924,""y"":-0.7641988,""z"":0.0545031428,""w"":0.6203073},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4923161Z,1,Data Entry 1160,"{""position"":{""x"":-0.398193717,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.166825309,""y"":-0.7643068,""z"":0.05296643,""w"":0.620644033},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4963074Z,1,Data Entry 1161,"{""position"":{""x"":-0.402243018,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.16572848,""y"":-0.7643992,""z"":0.051615946,""w"":0.6209378},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.4998565Z,1,Data Entry 1162,"{""position"":{""x"":-0.4064134,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.164598316,""y"":-0.764491856,""z"":0.0502249338,""w"":0.6212384},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5038761Z,1,Data Entry 1163,"{""position"":{""x"":-0.4099404,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.163642064,""y"":-0.76456815,""z"":0.0490483642,""w"":0.621490955},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5074159Z,1,Data Entry 1164,"{""position"":{""x"":-0.4137266,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1626151,""y"":-0.7646482,""z"":0.0477852,""w"":0.6217605},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5110249Z,1,Data Entry 1165,"{""position"":{""x"":-0.4173249,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.161638737,""y"":-0.7647223,""z"":0.0465846248,""w"":0.622015},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5139393Z,1,Data Entry 1166,"{""position"":{""x"":-0.4208678,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.160676986,""y"":-0.7647933,""z"":0.0454024076,""w"":0.622264147},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5177963Z,1,Data Entry 1167,"{""position"":{""x"":-0.4241086,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.159796923,""y"":-0.7648568,""z"":0.0443209149,""w"":0.622490764},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5219955Z,1,Data Entry 1168,"{""position"":{""x"":-0.42782858,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.158786342,""y"":-0.764927745,""z"":0.04307941,""w"":0.622749269},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5269309Z,1,Data Entry 1169,"{""position"":{""x"":-0.4318334,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.157697886,""y"":-0.7650019,""z"":0.04174267,""w"":0.6230258},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5310844Z,1,Data Entry 1170,"{""position"":{""x"":-0.436451972,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.156442031,""y"":-0.7650844,""z"":0.0402009375,""w"":0.623342335},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5353803Z,1,Data Entry 1171,"{""position"":{""x"":-0.441355258,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.15510805,""y"":-0.765168667,""z"":0.0385639779,""w"":0.6236756},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5383933Z,1,Data Entry 1172,"{""position"":{""x"":-0.445445955,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1539946,""y"":-0.7652363,""z"":0.0371981673,""w"":0.6239515},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5429264Z,1,Data Entry 1173,"{""position"":{""x"":-0.448607355,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.153133765,""y"":-0.7652868,""z"":0.0361425579,""w"":0.62416327},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5462473Z,1,Data Entry 1174,"{""position"":{""x"":-0.452754647,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.152004033,""y"":-0.765351057,""z"":0.0347576253,""w"":0.624439359},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5499592Z,1,Data Entry 1175,"{""position"":{""x"":-0.456479043,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.150989056,""y"":-0.7654065,""z"":0.03351382,""w"":0.6246855},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5530333Z,1,Data Entry 1176,"{""position"":{""x"":-0.460146844,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.149989143,""y"":-0.7654591,""z"":0.0322888531,""w"":0.624926448},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5565447Z,1,Data Entry 1177,"{""position"":{""x"":-0.463218838,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.149151325,""y"":-0.765501738,""z"":0.03126276,""w"":0.625126958},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5598475Z,1,Data Entry 1178,"{""position"":{""x"":-0.466490537,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.14825879,""y"":-0.765545547,""z"":0.03016995,""w"":0.62533927},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5632274Z,1,Data Entry 1179,"{""position"":{""x"":-0.469883531,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1473328,""y"":-0.765589356,""z"":0.0290365145,""w"":0.6255581},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5670502Z,1,Data Entry 1180,"{""position"":{""x"":-0.473240644,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.146416321,""y"":-0.765631,""z"":0.0279150549,""w"":0.625773251},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5698740Z,1,Data Entry 1181,"{""position"":{""x"":-0.476533145,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.145517185,""y"":-0.7656703,""z"":0.0268151145,""w"":0.625983},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5731428Z,1,Data Entry 1182,"{""position"":{""x"":-0.480050355,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.144556373,""y"":-0.7657106,""z"":0.02564006,""w"":0.626205564},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5766916Z,1,Data Entry 1183,"{""position"":{""x"":-0.483239949,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.143684685,""y"":-0.765745461,""z"":0.0245743431,""w"":0.626406133},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5796882Z,1,Data Entry 1184,"{""position"":{""x"":-0.486699849,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.142738879,""y"":-0.7657817,""z"":0.0234183185,""w"":0.6266224},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5827241Z,1,Data Entry 1185,"{""position"":{""x"":-0.489570558,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.141953915,""y"":-0.76581043,""z"":0.022459127,""w"":0.6268007},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5859379Z,1,Data Entry 1186,"{""position"":{""x"":-0.492681146,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.141103074,""y"":-0.765840232,""z"":0.02141974,""w"":0.626992762},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5894080Z,1,Data Entry 1187,"{""position"":{""x"":-0.495911956,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.140219033,""y"":-0.7658696,""z"":0.0203400832,""w"":0.627191067},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5927302Z,1,Data Entry 1188,"{""position"":{""x"":-0.499293447,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.139293492,""y"":-0.7658988,""z"":0.019210048,""w"":0.6273973},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5956462Z,1,Data Entry 1189,"{""position"":{""x"":-0.5027397,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1383499,""y"":-0.765926838,""z"":0.0180583168,""w"":0.627606034},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.5987749Z,1,Data Entry 1190,"{""position"":{""x"":-0.5056911,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.137541533,""y"":-0.7659495,""z"":0.0170719139,""w"":0.627783656},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6013473Z,1,Data Entry 1191,"{""position"":{""x"":-0.50869143,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.136719584,""y"":-0.7659712,""z"":0.0160692036,""w"":0.6279632},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6048880Z,1,Data Entry 1192,"{""position"":{""x"":-0.51145035,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.135963574,""y"":-0.765989959,""z"":0.0151471458,""w"":0.628127337},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6154669Z,1,Data Entry 1193,"{""position"":{""x"":-0.514748633,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.135059476,""y"":-0.766011,""z"":0.0140447672,""w"":0.6283223},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6191687Z,1,Data Entry 1194,"{""position"":{""x"":-0.524796546,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.132303447,""y"":-0.7660652,""z"":0.01068625,""w"":0.628908336},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6223696Z,1,Data Entry 1195,"{""position"":{""x"":-0.529105246,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.131120861,""y"":-0.766083956,""z"":0.00924601,""w"":0.629156},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6264541Z,1,Data Entry 1196,"{""position"":{""x"":-0.532356858,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.130228072,""y"":-0.7660963,""z"":0.008159067,""w"":0.629341364},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6304755Z,1,Data Entry 1197,"{""position"":{""x"":-0.5362781,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.129151076,""y"":-0.766109169,""z"":0.006848242,""w"":0.6295633},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6348729Z,1,Data Entry 1198,"{""position"":{""x"":-0.539720535,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.1282053,""y"":-0.766118467,""z"":0.00569749763,""w"":0.62975657},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6385074Z,1,Data Entry 1199,"{""position"":{""x"":-0.544672251,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.126844347,""y"":-0.766129,""z"":0.004042192,""w"":0.6300322},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6428171Z,1,Data Entry 1200,"{""position"":{""x"":-0.548297346,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.125847638,""y"":-0.7661344,""z"":0.00283037755,""w"":0.630232036},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6486521Z,1,Data Entry 1201,"{""position"":{""x"":-0.553067148,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.124535717,""y"":-0.7661386,""z"":0.00123587193,""w"":0.6304927},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6526350Z,1,Data Entry 1202,"{""position"":{""x"":-0.557756662,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.123245336,""y"":-0.7661395,""z"":-0.000331812364,""w"":0.6307462},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6566018Z,1,Data Entry 1203,"{""position"":{""x"":-0.5625514,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.121925488,""y"":-0.766137064,""z"":-0.0019346429,""w"":0.6310027},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6611653Z,1,Data Entry 1204,"{""position"":{""x"":-0.5669228,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.12072172,""y"":-0.766132057,""z"":-0.00339594088,""w"":0.6312341},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
2024-10-21T16:36:30.6661847Z,1,Data Entry 1205,"{""position"":{""x"":-0.571253,""y"":1.0,""z"":2.00034},""rotation"":{""x"":0.11952886,""y"":-0.766124249,""z"":-0.00484345434,""w"":0.631461},""localScale"":{""x"":1.0,""y"":1.0,""z"":1.0}}"
